order_item_id,order_id,product_id,quantity,unit_price,discount_percent,transaction_type,quantity_abs,revenue
OI001066,O000741,P00016,1,22751.0,32.3,PURCHASE,1,15402.427000000001
OI001067,O000195,P00247,1,26839.4,25.9,PURCHASE,1,19887.9954
OI001068,O000620,P00014,2,9454.04,26.9,PURCHASE,2,13821.806480000003
OI001069,O000297,P00386,3,2642.71,32.5,PURCHASE,3,5351.48775
OI001070,O000489,P00148,4,23062.81,6.0,PURCHASE,4,86716.1656
OI001071,O000637,P00404,1,14119.34,20.3,PURCHASE,1,11253.113979999998
OI001072,O000051,P00002,3,11399.08,25.5,PURCHASE,3,25476.943799999997
OI001073,O000282,P00272,2,16933.75,9.4,PURCHASE,2,30683.955
OI001074,O000234,P00165,3,11049.7,32.9,PURCHASE,3,22243.046100000007
OI001075,O000043,P00283,1,1685.8,8.3,PURCHASE,1,1545.8786
OI001076,O000572,P00236,5,29962.36,30.9,PURCHASE,5,103519.9538
OI001077,O000539,P00095,2,8107.54,1.9,PURCHASE,2,15906.99348
OI001078,O000542,P00064,5,22181.34,10.5,PURCHASE,5,99261.4965
OI001079,O000660,P00091,5,15003.57,37.2,PURCHASE,5,47111.2098
OI001080,O000783,P00097,5,12051.29,9.7,PURCHASE,5,54411.57435
OI001081,O000410,P00317,3,15699.53,25.8,PURCHASE,3,34947.15378
OI001082,O000305,P00082,1,12652.01,28.7,PURCHASE,1,9020.883130000002
OI001083,O000542,P00221,2,28827.13,10.1,PURCHASE,2,51831.17974
OI001084,O000400,P00150,4,28389.64,14.9,PURCHASE,4,96638.33455999999
OI001085,O000192,P00207,2,11134.52,21.7,PURCHASE,2,17436.658320000002
OI001086,O000747,P00012,1,9301.11,31.7,PURCHASE,1,6352.658130000001
OI001087,O000544,P00259,1,21950.32,14.7,PURCHASE,1,18723.62296
OI001088,O000183,P00426,3,29177.04,18.6,PURCHASE,3,71250.33167999999
OI001089,O000705,P00175,1,19208.53,39.7,PURCHASE,1,11582.743589999998
OI001090,O000222,P00107,3,15833.75,23.5,PURCHASE,3,36338.45625
OI001091,O000746,P00114,2,2792.72,28.5,PURCHASE,2,3993.5896000000002
OI001092,O000127,P00279,1,6038.7,23.7,PURCHASE,1,4607.5280999999995
OI001093,O000222,P00069,4,29983.36,1.6,PURCHASE,4,118014.50496
OI001094,O000079,P00490,1,18395.07,20.2,PURCHASE,1,14679.265860000001
OI001095,O000399,P00049,4,25765.52,31.2,PURCHASE,4,70906.71104
OI001096,O000009,P00006,2,894.42,32.4,PURCHASE,2,1209.2558399999998
OI001097,O000425,P00058,5,17956.18,37.0,PURCHASE,5,56561.967
OI001098,O000484,P00327,4,8581.11,39.2,PURCHASE,4,20869.25952
OI001099,O000426,P00470,1,20435.61,15.7,PURCHASE,1,17227.21923
OI001100,O000060,P00040,3,24274.56,34.8,PURCHASE,3,47481.03936000001
OI001101,O000112,P00277,3,11970.36,19.1,PURCHASE,3,29052.06372
OI001102,O000775,P00209,2,21716.33,37.7,PURCHASE,2,27058.54718
OI001103,O000076,P00123,4,10197.07,3.1,PURCHASE,4,39523.84332
OI001104,O000764,P00439,3,16129.54,37.6,PURCHASE,3,30194.498880000003
OI001105,O000022,P00399,3,28074.21,17.1,PURCHASE,3,69820.56027
OI001106,O000532,P00356,1,3950.71,31.2,PURCHASE,1,2718.08848
OI001107,O000198,P00448,1,6175.15,15.6,PURCHASE,1,5211.826599999999
OI001108,O000782,P00014,4,13723.3,12.8,PURCHASE,4,47866.8704
OI001109,O000180,P00394,2,10281.95,2.1,PURCHASE,2,20132.058100000002
OI001110,O000447,P00293,1,25438.21,17.0,PURCHASE,1,21113.7143
OI001111,O000637,P00108,5,8782.98,38.5,PURCHASE,5,27007.663499999995
OI001112,O000568,P00003,5,23429.27,13.7,PURCHASE,5,101097.30005
OI001113,O000564,P00378,5,1479.01,9.3,PURCHASE,5,6707.310350000001
OI001114,O000055,P00053,3,20849.62,24.2,PURCHASE,3,47412.03588
OI001115,O000579,P00298,1,8644.36,7.3,PURCHASE,1,8013.321720000001
OI001116,O000262,P00299,2,17975.73,22.9,PURCHASE,2,27718.57566
OI001117,O000640,P00294,4,19737.46,33.2,PURCHASE,4,52738.49311999999
OI001118,O000764,P00374,4,15714.15,5.8,PURCHASE,4,59210.917199999996
OI001119,O000653,P00488,5,9977.58,4.1,PURCHASE,5,47842.4961
OI001120,O000318,P00292,5,25719.36,38.1,PURCHASE,5,79601.4192
OI001121,O000800,P00414,2,4324.64,38.8,PURCHASE,2,5293.359360000001
OI001122,O000057,P00209,5,29701.68,18.9,PURCHASE,5,120440.31240000001
OI001123,O000783,P00214,1,5300.05,8.6,PURCHASE,1,4844.2457
OI001124,O000234,P00267,5,20137.38,24.1,PURCHASE,5,76421.35710000001
OI001125,O000533,P00071,5,25095.54,39.2,PURCHASE,5,76290.4416
OI001126,O000418,P00455,1,27077.23,22.7,PURCHASE,1,20930.69879
OI001127,O000151,P00208,5,16380.56,5.9,PURCHASE,5,77070.5348
OI001128,O000564,P00196,5,12267.06,2.9,PURCHASE,5,59556.57629999999
OI001129,O000494,P00415,4,24935.36,35.3,PURCHASE,4,64532.71168
OI001130,O000322,P00293,3,22537.61,10.1,PURCHASE,3,60783.93417
OI001131,O000555,P00077,2,23217.03,34.0,PURCHASE,2,30646.479599999995
OI001132,O000031,P00427,2,6789.67,0.3,PURCHASE,2,13538.60198
OI001133,O000401,P00465,4,1749.01,33.3,PURCHASE,4,4666.35868
OI001134,O000077,P00042,2,10111.75,38.8,PURCHASE,2,12376.782000000003
OI001135,O000068,P00193,5,19483.73,3.2,PURCHASE,5,94301.25319999999
OI001136,O000756,P00165,1,23232.26,34.5,PURCHASE,1,15217.130299999999
OI001137,O000454,P00329,4,1603.95,14.7,PURCHASE,4,5472.6774
OI001138,O000508,P00226,4,11783.07,2.3,PURCHASE,4,46048.23756
OI001139,O000744,P00207,4,17929.73,13.8,PURCHASE,4,61821.709039999994
OI001140,O000504,P00372,4,27700.39,39.3,PURCHASE,4,67256.54692
OI001141,O000069,P00394,-3,28103.58,27.0,RETURN,3,-61546.8402
OI001142,O000204,P00104,4,28123.53,38.2,PURCHASE,4,69521.36615999999
OI001143,O000176,P00104,3,12099.24,18.7,PURCHASE,3,29510.04636
OI001144,O000210,P00435,2,2449.98,6.5,PURCHASE,2,4581.462600000001
OI001145,O000433,P00122,5,9600.9,18.7,PURCHASE,5,39027.6585
OI001146,O000386,P00063,2,2322.65,26.7,PURCHASE,2,3405.0049
OI001147,O000051,P00372,2,9758.38,5.6,PURCHASE,2,18423.821439999996
OI001148,O000097,P00221,3,1681.71,18.1,PURCHASE,3,4131.96147
OI001149,O000408,P00241,5,4339.02,18.5,PURCHASE,5,17681.5065
OI001150,O000175,P00469,2,25035.34,25.6,PURCHASE,2,37252.58592
OI001151,O000604,P00275,2,5882.22,20.8,PURCHASE,2,9317.43648
OI001152,O000560,P00175,4,20634.7,17.5,PURCHASE,4,68094.51
OI001153,O000238,P00448,5,3538.07,20.6,PURCHASE,5,14046.137900000002
OI001154,O000419,P00015,3,22533.11,38.4,PURCHASE,3,41641.18728
OI001155,O000603,P00279,4,27820.45,4.8,PURCHASE,4,105940.2736
OI001156,O000509,P00121,4,24247.41,34.4,PURCHASE,4,63625.20384
OI001157,O000386,P00277,2,25236.35,7.2,PURCHASE,2,46838.66559999999
OI001158,O000164,P00045,4,19820.7,0.6,PURCHASE,4,78807.1032
OI001159,O000108,P00352,3,4595.18,2.9,PURCHASE,3,13385.75934
OI001160,O000075,P00293,2,11998.12,18.3,PURCHASE,2,19604.92808
OI001161,O000605,P00274,3,18740.77,21.7,PURCHASE,3,44022.06873
OI001162,O000163,P00065,1,23971.71,38.1,PURCHASE,1,14838.48849
OI001163,O000556,P00222,5,7598.06,38.8,PURCHASE,5,23250.063600000005
OI001164,O000621,P00173,5,18922.53,25.9,PURCHASE,5,70107.97365
OI001165,O000559,P00260,4,22560.11,1.4,PURCHASE,4,88977.07384
OI001166,O000184,P00121,5,11775.84,7.8,PURCHASE,5,54286.6224
OI001167,O000027,P00479,5,11475.4,3.1,PURCHASE,5,55598.313
OI001168,O000680,P00499,4,16012.7,15.4,PURCHASE,4,54186.976800000004
OI001169,O000447,P00259,4,4702.07,33.4,PURCHASE,4,12526.31448
OI001170,O000506,P00384,1,16011.01,100.0,PURCHASE,1,0.0
OI001171,O000244,P00189,1,26502.31,26.5,PURCHASE,1,19479.19785
OI001172,O000400,P00196,5,13753.4,1.5,PURCHASE,5,67735.495
OI001173,O000555,P00091,3,8122.84,7.3,PURCHASE,3,22589.61804
OI001174,O000404,P00101,2,24475.27,11.8,PURCHASE,2,43174.376280000004
OI001175,O000137,P00350,5,25417.62,31.6,PURCHASE,5,86928.26039999998
OI001176,O000200,P00280,5,10271.56,6.6,PURCHASE,5,47968.18519999999
OI001177,O000336,P00096,5,21700.38,37.3,PURCHASE,5,68030.6913
OI001178,O000399,P00086,5,28387.34,8.9,PURCHASE,5,129304.33370000002
OI001179,O000623,P00401,3,25827.46,37.6,PURCHASE,3,48349.00512
OI001180,O000379,P00188,1,14740.0,10.5,PURCHASE,1,13192.300000000001
OI001181,O000333,P00009,5,14684.27,27.2,PURCHASE,5,53450.7428
OI001182,O000199,P00157,5,20295.26,20.5,PURCHASE,5,80673.65849999999
OI001183,O000116,P00468,4,5027.97,8.0,PURCHASE,4,18502.929600000003
OI001184,O000242,P00138,1,10990.29,15.8,PURCHASE,1,9253.82418
OI001185,O000111,P00168,3,6576.22,6.9,PURCHASE,3,18367.38246
OI001186,O000430,P00244,5,23984.23,17.9,PURCHASE,5,98455.26414999999
OI001187,O000636,P00137,2,19335.03,4.4,PURCHASE,2,36968.577359999996
OI001188,O000037,P00398,3,11549.68,21.2,PURCHASE,3,27303.44352
OI001189,O000537,P00243,5,22001.8,5.3,PURCHASE,5,104178.523
OI001190,O000133,P00121,5,25707.96,13.9,PURCHASE,5,110672.76779999999
OI001191,O000339,P00286,4,28670.83,34.6,PURCHASE,4,75002.89128
OI001192,O000773,P00231,5,9029.64,6.7,PURCHASE,5,42123.270599999996
OI001193,O000346,P00380,3,10252.13,23.5,PURCHASE,3,23528.63835
OI001194,O000325,P00404,5,15110.73,12.2,PURCHASE,5,66336.1047
OI001195,O000085,P00416,4,859.33,37.3,PURCHASE,4,2155.1996400000003
OI001196,O000160,P00411,3,6964.24,25.9,PURCHASE,3,15481.50552
OI001197,O000135,P00330,1,26067.7,2.8,PURCHASE,1,25337.8044
OI001198,O000035,P00268,2,12827.92,29.5,PURCHASE,2,18087.3672
OI001199,O000292,P00436,5,11553.72,23.5,PURCHASE,5,44192.979
OI001200,O000512,P00494,2,26976.18,31.6,PURCHASE,2,36903.41424
OI001201,O000424,P00077,1,25394.3,39.4,PURCHASE,1,15388.945800000001
OI001202,O000295,P00108,1,24181.0,6.9,PURCHASE,1,22512.511000000002
OI001203,O000755,P00069,2,3876.23,24.3,PURCHASE,2,5868.61222
OI001204,O000642,P00157,5,11376.97,0.3,PURCHASE,5,56714.19545
OI001205,O000269,P00251,2,16627.11,13.8,PURCHASE,2,28665.13764
OI001206,O000414,P00266,1,5390.54,7.2,PURCHASE,1,5002.42112
OI001207,O000267,P00383,3,8042.35,5.4,PURCHASE,3,22824.189300000002
OI001208,O000034,P00167,2,15376.75,31.0,PURCHASE,2,21219.914999999997
OI001209,O000674,P00284,2,11835.62,22.0,PURCHASE,2,18463.5672
OI001210,O000124,P00331,4,13769.29,8.6,PURCHASE,4,50340.524240000006
OI001211,O000223,P00475,5,29001.94,38.3,PURCHASE,5,89470.98489999998
OI001212,O000177,P00080,5,27298.28,8.6,PURCHASE,5,124753.1396
OI001213,O000104,P00376,4,19751.69,23.4,PURCHASE,4,60519.178159999996
OI001214,O000564,P00074,2,9820.57,14.5,PURCHASE,2,16793.1747
OI001215,O000554,P00105,3,9311.04,16.7,PURCHASE,3,23268.28896
OI001216,O000755,P00381,4,24266.43,11.6,PURCHASE,4,85806.09648000001
OI001217,O000268,P00444,3,28597.01,19.9,PURCHASE,3,68718.61503
OI001218,O000458,P00310,5,5685.16,7.0,PURCHASE,5,26435.994
OI001219,O000253,P00342,5,15857.3,19.9,PURCHASE,5,63508.486500000006
OI001220,O000335,P00071,5,28379.55,20.8,PURCHASE,5,112383.01800000001
OI001221,O000692,P00386,1,10992.79,29.2,PURCHASE,1,7782.8953200000005
OI001222,O000193,P00089,1,8032.82,22.2,PURCHASE,1,6249.53396
OI001223,O000477,P00266,5,17110.75,14.0,PURCHASE,5,73576.225
OI001224,O000722,P00450,3,10785.19,9.5,PURCHASE,3,29281.79085
OI001225,O000769,P00405,1,8416.09,12.1,PURCHASE,1,7397.74311
OI001226,O000587,P00438,5,13860.42,13.9,PURCHASE,5,59669.108100000005
OI001227,O000746,P00293,-1,4561.54,23.1,RETURN,1,-3507.82426
OI001228,O000601,P00384,3,2865.0,8.0,PURCHASE,3,7907.400000000001
OI001229,O000524,P00099,1,5970.35,0.2,PURCHASE,1,5958.4093
OI001230,O000216,P00352,5,18300.05,4.6,PURCHASE,5,87291.23849999999
OI001231,O000750,P00078,1,3630.57,27.5,PURCHASE,1,2632.16325
OI001232,O000478,P00386,2,18214.54,29.8,PURCHASE,2,25573.21416
OI001233,O000413,P00054,2,1351.35,24.7,PURCHASE,2,2035.1330999999998
OI001234,O000352,P00339,5,27978.83,7.9,PURCHASE,5,128842.51215000002
OI001235,O000038,P00151,5,11470.48,8.3,PURCHASE,5,52592.150799999996
OI001236,O000667,P00449,3,3198.52,30.6,PURCHASE,3,6659.3186399999995
OI001237,O000292,P00012,5,18797.92,5.6,PURCHASE,5,88726.18239999999
OI001239,O000376,P00496,3,25205.42,2.6,PURCHASE,3,73650.23723999999
OI001240,O000220,P00367,5,3933.28,27.8,PURCHASE,5,14199.140800000001
OI001241,O000100,P00118,4,8336.31,17.0,PURCHASE,4,27676.549199999998
OI001242,O000376,P00199,3,3996.97,33.9,PURCHASE,3,7925.99151
OI001243,O000761,P00399,-2,29703.99,37.2,RETURN,2,-37308.21144
OI001244,O000166,P00246,2,8410.13,6.7,PURCHASE,2,15693.30258
OI001245,O000739,P00494,1,25872.73,0.9,PURCHASE,1,25639.87543
OI001246,O000289,P00272,1,7905.75,34.6,PURCHASE,1,5170.3605
OI001247,O000658,P00004,2,26006.98,1.3,PURCHASE,2,51337.77852
OI001248,O000372,P00465,4,16976.41,30.7,PURCHASE,4,47058.60852
OI001249,O000316,P00319,1,17744.67,31.1,PURCHASE,1,12226.07763
OI001250,O000177,P00485,2,25263.2,5.5,PURCHASE,2,47747.448
OI001251,O000003,P00057,1,23097.79,31.9,PURCHASE,1,15729.594990000001
OI001252,O000028,P00413,4,3101.28,15.9,PURCHASE,4,10432.70592
OI001253,O000166,P00217,5,492.56,3.9,PURCHASE,5,2366.7508000000003
OI001254,O000110,P00076,5,21621.8,39.0,PURCHASE,5,65946.49
OI001255,O000201,P00261,1,3139.83,2.2,PURCHASE,1,3070.7537399999997
OI001256,O000049,P00417,3,15967.75,11.0,PURCHASE,3,42633.8925
OI001257,O000180,P00059,-2,16997.42,7.3,RETURN,2,-31513.216679999998
OI001258,O000364,P00229,4,17925.19,19.8,PURCHASE,4,57504.00952
OI001259,O000342,P00102,2,4781.88,32.4,PURCHASE,2,6465.10176
OI001260,O000448,P00456,4,4552.52,14.1,PURCHASE,4,15642.45872
OI001261,O000142,P00359,-4,1821.67,10.6,RETURN,4,-6514.291920000001
OI001262,O000339,P00321,-5,2127.56,4.7,RETURN,5,-10137.8234
OI001263,O000479,P00064,3,22495.78,10.5,PURCHASE,3,60401.1693
OI001264,O000566,P00035,5,25751.82,25.2,PURCHASE,5,96311.8068
OI001266,O000604,P00153,5,27884.9,15.8,PURCHASE,5,117395.42899999999
OI001267,O000655,P00115,1,17750.48,27.4,PURCHASE,1,12886.848479999999
OI001268,O000570,P00384,3,27251.47,38.2,PURCHASE,3,50524.22538
OI001269,O000051,P00249,4,7522.43,33.2,PURCHASE,4,20099.93296
OI001270,O000216,P00378,5,17894.13,23.3,PURCHASE,5,68623.98855000001
OI001271,O000457,P00414,1,24694.12,10.6,PURCHASE,1,22076.543279999998
OI001272,O000677,P00072,1,1624.33,18.4,PURCHASE,1,1325.45328
OI001273,O000109,P00046,4,4834.92,26.6,PURCHASE,4,14195.32512
OI001274,O000643,P00133,1,27067.9,21.8,PURCHASE,1,21167.097800000003
OI001275,O000379,P00351,5,17904.67,35.4,PURCHASE,5,57832.08409999999
OI001276,O000151,P00460,1,13389.26,0.9,PURCHASE,1,13268.756660000001
OI001277,O000602,P00494,3,15295.7,32.6,PURCHASE,3,30927.9054
OI001278,O000409,P00458,3,4233.4,30.3,PURCHASE,3,8852.0394
OI001279,O000365,P00268,5,7070.82,39.3,PURCHASE,5,21459.9387
OI001280,O000012,P00277,2,868.22,21.6,PURCHASE,2,1361.36896
OI001281,O000683,P00048,2,11469.47,3.4,PURCHASE,2,22159.01604
OI001282,O000664,P00343,1,15375.86,20.0,PURCHASE,1,12300.688000000002
OI001283,O000170,P00308,4,15190.13,18.5,PURCHASE,4,49519.82379999999
OI001284,O000687,P00477,4,1595.76,1.7,PURCHASE,4,6274.528319999999
OI001285,O000265,P00464,1,12763.33,14.2,PURCHASE,1,10950.93714
OI001286,O000658,P00128,2,20258.35,32.3,PURCHASE,2,27429.8059
OI001287,O000741,P00194,3,27937.2,23.2,PURCHASE,3,64367.308800000006
OI001288,O000657,P00204,2,1450.51,24.2,PURCHASE,2,2198.97316
OI001289,O000625,P00193,4,21638.61,37.4,PURCHASE,4,54183.07944
OI001290,O000524,P00160,2,447.3,22.4,PURCHASE,2,694.2096
OI001291,O000365,P00297,2,12258.27,21.7,PURCHASE,2,19196.450820000002
OI001292,O000588,P00492,2,12063.9,27.9,PURCHASE,2,17396.1438
OI001293,O000447,P00071,3,4625.03,39.5,PURCHASE,3,8394.42945
OI001294,O000070,P00218,1,1995.96,12.0,PURCHASE,1,1756.4448
OI001295,O000601,P00459,2,22689.18,24.0,PURCHASE,2,34487.5536
OI001296,O000210,P00366,4,6478.98,28.8,PURCHASE,4,18452.135039999997
OI001297,O000255,P00023,3,15380.2,16.0,PURCHASE,3,38758.10400000001
OI001298,O000170,P00185,3,14918.2,10.5,PURCHASE,3,40055.367000000006
OI001299,O000666,P00017,2,8280.64,31.5,PURCHASE,2,11344.4768
OI001300,O000482,P00387,4,27947.6,2.6,PURCHASE,4,108883.84959999999
OI001301,O000609,P00276,5,18951.56,21.9,PURCHASE,5,74005.84180000001
OI001302,O000411,P00237,5,8217.81,17.7,PURCHASE,5,33816.28814999999
OI001303,O000108,P00404,2,18714.17,36.8,PURCHASE,2,23654.71088
OI001304,O000560,P00217,5,18560.46,36.6,PURCHASE,5,58836.65819999999
OI001305,O000714,P00317,5,27916.26,15.2,PURCHASE,5,118364.94239999999
OI001306,O000093,P00168,3,29369.0,32.1,PURCHASE,3,59824.653000000006
OI001307,O000139,P00370,5,1851.78,27.5,PURCHASE,5,6712.702499999999
OI001308,O000714,P00476,4,1430.2,4.5,PURCHASE,4,5463.364
OI001309,O000746,P00032,2,16180.74,30.9,PURCHASE,2,22361.78268
OI001310,O000322,P00128,4,19463.79,4.0,PURCHASE,4,74740.9536
OI001311,O000614,P00029,4,1569.64,23.8,PURCHASE,4,4784.262720000001
OI001312,O000140,P00153,5,7581.51,1.9,PURCHASE,5,37187.30655
OI001313,O000699,P00443,3,22242.75,22.3,PURCHASE,3,51847.85025
OI001314,O000052,P00168,4,529.22,31.6,PURCHASE,4,1447.94592
OI001315,O000373,P00251,4,26784.66,22.8,PURCHASE,4,82711.03008
OI001316,O000327,P00494,2,15242.01,24.3,PURCHASE,2,23076.403140000002
OI001317,O000379,P00133,4,23520.05,34.2,PURCHASE,4,61904.77159999999
OI001318,O000718,P00149,1,19015.46,24.1,PURCHASE,1,14432.734139999999
OI001319,O000010,P00356,4,5683.47,7.0,PURCHASE,4,21142.5084
OI001320,O000463,P00220,4,14271.06,16.0,PURCHASE,4,47950.7616
OI001321,O000400,P00015,1,8499.83,39.3,PURCHASE,1,5159.39681
OI001322,O000516,P00418,3,15560.38,15.5,PURCHASE,3,39445.5633
OI001323,O000550,P00008,1,15536.48,15.8,PURCHASE,1,13081.71616
OI001324,O000131,P00101,1,17906.18,37.7,PURCHASE,1,11155.55014
OI001325,O000014,P00477,3,29827.06,16.3,PURCHASE,3,74895.74766000001
OI001326,O000436,P00039,2,27593.7,2.1,PURCHASE,2,54028.4646
OI001327,O000778,P00453,4,12959.5,27.9,PURCHASE,4,37375.198000000004
OI001328,O000546,P00025,4,29213.72,25.4,PURCHASE,4,87173.74048000001
OI001329,O000527,P00090,3,20185.3,27.8,PURCHASE,3,43721.35979999999
OI001330,O000260,P00186,3,20307.04,17.2,PURCHASE,3,50442.68736
OI001331,O000668,P00240,3,26109.12,33.8,PURCHASE,3,51852.712320000006
OI001332,O000199,P00079,4,16164.28,30.6,PURCHASE,4,44872.04128
OI001333,O000636,P00376,1,27044.99,15.9,PURCHASE,1,22744.83659
OI001334,O000661,P00329,2,1018.08,34.7,PURCHASE,2,1329.61248
OI001335,O000174,P00420,1,10673.54,0.5,PURCHASE,1,10620.1723
OI001336,O000069,P00311,4,24818.38,10.2,PURCHASE,4,89147.62096
OI001337,O000396,P00312,2,16405.03,33.2,PURCHASE,2,21917.120079999997
OI001338,O000339,P00435,2,453.28,34.3,PURCHASE,2,595.60992
OI001339,O000759,P00054,5,26190.35,17.6,PURCHASE,5,107904.242
OI001340,O000069,P00432,4,5250.27,10.2,PURCHASE,4,18858.96984
OI001341,O000268,P00135,4,15998.94,32.8,PURCHASE,4,43005.150720000005
OI001342,O000487,P00309,5,21166.85,22.1,PURCHASE,5,82444.88075
OI001343,O000774,P00467,3,17913.12,5.9,PURCHASE,3,50568.737759999996
OI001344,O000677,P00131,5,24136.76,22.7,PURCHASE,5,93288.5774
OI001345,O000527,P00398,2,22953.59,24.0,PURCHASE,2,34889.4568
OI001346,O000493,P00297,2,3229.16,33.6,PURCHASE,2,4288.324479999999
OI001347,O000239,P00019,1,29596.22,21.6,PURCHASE,1,23203.43648
OI001348,O000180,P00138,2,24966.08,25.9,PURCHASE,2,36999.73056
OI001349,O000242,P00122,5,4613.34,4.5,PURCHASE,5,22028.6985
OI001350,O000031,P00201,2,17040.78,39.3,PURCHASE,2,20687.50692
OI001351,O000051,P00365,5,6441.52,5.8,PURCHASE,5,30339.5592
OI001352,O000190,P00118,2,586.7,27.7,PURCHASE,2,848.3682000000001
OI001353,O000118,P00024,1,18978.23,26.9,PURCHASE,1,13873.086130000002
OI001354,O000493,P00367,4,16477.46,32.7,PURCHASE,4,44357.32232
OI001355,O000096,P00148,1,7133.43,22.1,PURCHASE,1,5556.941970000001
OI001356,O000657,P00484,1,22678.0,31.4,PURCHASE,1,15557.107999999998
OI001357,O000785,P00439,5,5930.12,12.4,PURCHASE,5,25973.9256
OI001358,O000693,P00405,1,6036.82,30.9,PURCHASE,1,4171.44262
OI001359,O000414,P00469,-2,24539.36,11.2,RETURN,2,-43581.903360000004
OI001360,O000389,P00225,1,27097.89,1.8,PURCHASE,1,26610.127979999997
OI001361,O000400,P00217,3,489.95,25.9,PURCHASE,3,1089.15885
OI001362,O000089,P00363,1,26765.09,37.7,PURCHASE,1,16674.65107
OI001364,O000481,P00022,5,11081.8,22.5,PURCHASE,5,42941.975
OI001365,O000208,P00151,5,16075.45,22.7,PURCHASE,5,62131.61425
OI001366,O000622,P00236,1,16244.07,22.3,PURCHASE,1,12621.64239
OI001367,O000122,P00242,5,19846.31,19.4,PURCHASE,5,79980.6293
OI001368,O000380,P00412,5,10954.34,33.8,PURCHASE,5,36258.8654
OI001369,O000024,P00355,5,766.08,3.5,PURCHASE,5,3696.336
OI001370,O000368,P00233,5,24948.01,7.5,PURCHASE,5,115384.54625
OI001371,O000567,P00438,1,29413.93,22.9,PURCHASE,1,22678.140030000002
OI001372,O000473,P00185,3,29148.31,4.7,PURCHASE,3,83335.01829
OI001373,O000093,P00344,2,11614.39,7.4,PURCHASE,2,21509.85028
OI001374,O000661,P00283,2,18295.69,23.7,PURCHASE,2,27919.22294
OI001375,O000182,P00084,2,14378.09,20.5,PURCHASE,2,22861.1631
OI001376,O000725,P00452,3,11056.6,36.6,PURCHASE,3,21029.6532
OI001377,O000698,P00151,3,25066.75,12.8,PURCHASE,3,65574.618
OI001378,O000592,P00073,2,11078.35,33.2,PURCHASE,2,14800.675599999999
OI001379,O000752,P00026,1,6664.76,28.2,PURCHASE,1,4785.29768
OI001380,O000055,P00236,2,4166.77,33.9,PURCHASE,2,5508.469940000001
OI001381,O000167,P00471,5,26633.98,35.4,PURCHASE,5,86027.7554
OI001382,O000498,P00267,5,20696.53,28.7,PURCHASE,5,73783.12945000001
OI001383,O000430,P00038,4,16313.12,37.2,PURCHASE,4,40978.55744
OI001385,O000381,P00500,1,25330.83,35.4,PURCHASE,1,16363.716180000001
OI001386,O000089,P00162,2,22451.19,1.7,PURCHASE,2,44139.03954
OI001387,O000452,P00028,5,1411.12,18.5,PURCHASE,5,5750.313999999999
OI001388,O000697,P00008,1,7767.13,28.0,PURCHASE,1,5592.3336
OI001389,O000517,P00294,3,9884.14,11.7,PURCHASE,3,26183.08686
OI001390,O000582,P00268,4,16704.45,8.5,PURCHASE,4,61138.287000000004
OI001391,O000610,P00132,3,23003.13,16.5,PURCHASE,3,57622.84065
OI001392,O000739,P00264,2,6145.32,12.4,PURCHASE,2,10766.600639999999
OI001393,O000790,P00372,1,10035.48,6.1,PURCHASE,1,9423.31572
OI001394,O000413,P00114,2,26782.82,8.5,PURCHASE,2,49012.560600000004
OI001395,O000369,P00225,3,26451.14,9.7,PURCHASE,3,71656.13826
OI001396,O000543,P00031,4,29372.51,17.4,PURCHASE,4,97046.77304
OI001397,O000603,P00281,2,29894.03,35.6,PURCHASE,2,38503.51063999999
OI001398,O000561,P00156,2,6912.76,36.8,PURCHASE,2,8737.728640000001
OI001399,O000306,P00208,2,9992.36,2.1,PURCHASE,2,19565.04088
OI001400,O000722,P00026,4,18634.25,14.1,PURCHASE,4,64027.282999999996
OI001401,O000211,P00290,2,391.02,1.4,PURCHASE,2,771.0914399999999
OI001402,O000333,P00055,1,21025.13,29.2,PURCHASE,1,14885.79204
OI001403,O000240,P00052,1,13934.72,20.3,PURCHASE,1,11105.971839999998
OI001404,O000704,P00010,2,8918.46,37.7,PURCHASE,2,11112.40116
OI001405,O000720,P00091,2,12243.07,24.8,PURCHASE,2,18413.57728
OI001406,O000275,P00358,1,29946.51,35.7,PURCHASE,1,19255.605929999998
OI001407,O000322,P00402,5,28863.17,0.4,PURCHASE,5,143738.58659999998
OI001408,O000717,P00471,1,3418.71,8.6,PURCHASE,1,3124.70094
OI001409,O000356,P00495,5,19048.12,24.7,PURCHASE,5,71716.1718
OI001410,O000505,P00052,4,25351.29,18.5,PURCHASE,4,82645.20539999999
OI001411,O000726,P00381,5,19353.01,36.5,PURCHASE,5,61445.806749999996
OI001412,O000050,P00005,4,20358.4,8.6,PURCHASE,4,74430.3104
OI001413,O000209,P00354,5,8395.28,5.0,PURCHASE,5,39877.58
OI001414,O000047,P00260,5,22833.48,2.6,PURCHASE,5,111199.04759999999
OI001415,O000097,P00490,2,10170.64,24.6,PURCHASE,2,15337.32512
OI001416,O000368,P00178,2,20612.14,13.6,PURCHASE,2,35617.77792
OI001417,O000035,P00031,4,17124.9,23.1,PURCHASE,4,52676.19240000001
OI001418,O000439,P00483,5,16447.39,28.7,PURCHASE,5,58634.94535
OI001419,O000713,P00459,2,15078.52,27.8,PURCHASE,2,21773.38288
OI001420,O000224,P00340,2,8740.38,23.2,PURCHASE,2,13425.22368
